timestamp,participant_id,gesture,true gesture,landmarks
20250401_124150_355122,2,left,left,"[[0.558525025844574, 0.5236515998840332, -0.2937101125717163], [0.5635306239128113, 0.5100853443145752, -0.2719351649284363], [0.5678484439849854, 0.5106793642044067, -0.272071897983551], [0.5722467303276062, 0.5114567279815674, -0.27212244272232056], [0.5517039895057678, 0.5107089281082153, -0.26986974477767944], [0.5475537776947021, 0.5117896199226379, -0.2699586749076843], [0.5423340201377869, 0.5132163166999817, -0.2700725495815277], [0.5806482434272766, 0.5230816602706909, -0.1384463757276535], [0.5356610417366028, 0.525034487247467, -0.12680424749851227], [0.5650227069854736, 0.541348397731781, -0.24349582195281982], [0.5504382848739624, 0.5412886142730713, -0.24031338095664978], [0.6204078793525696, 0.6199226379394531, -0.04299914091825485], [0.5057398676872253, 0.6170079708099365, -0.037002019584178925], [0.6427539587020874, 0.7340441942214966, 0.033310987055301666], [0.4810231328010559, 0.7360184788703918, 0.01326843909919262], [0.6669327616691589, 0.8317204713821411, -0.09893980622291565], [0.47089552879333496, 0.8510067462921143, -0.11475974321365356], [0.6749657392501831, 0.8655134439468384, -0.130887970328331], [0.4666292071342468, 0.8848704099655151, -0.15344539284706116], [0.6687427759170532, 0.8645211458206177, -0.17062914371490479], [0.47644057869911194, 0.8843982815742493, -0.19105562567710876], [0.6631835699081421, 0.8540552854537964, -0.11443980783224106], [0.48007139563560486, 0.8737438917160034, -0.13156183063983917], [0.591626763343811, 0.8713220357894897, 0.0001254244998563081], [0.5148112177848816, 0.8688084483146667, 0.00010875555744860321], [0.5938228368759155, 1.0219621658325195, -0.047993630170822144], [0.5225957632064819, 1.0263042449951172, -0.024962184950709343], [0.5914696455001831, 1.2072579860687256, 0.33186933398246765], [0.523784339427948, 1.212192177772522, 0.2629946768283844], [0.5917276740074158, 1.2244415283203125, 0.36438947916030884], [0.5217751264572144, 1.2320287227630615, 0.28851112723350525], [0.581878662109375, 1.262532114982605, 0.2424573451280594], [0.5336841940879822, 1.262930154800415, 0.13920818269252777]]"
20250401_124247_518859,2,left,left,"[[0.5648145079612732, 0.5271008014678955, -0.30652907490730286], [0.5711170434951782, 0.5136200189590454, -0.2862018644809723], [0.5754317045211792, 0.514093816280365, -0.2863498032093048], [0.5797306299209595, 0.5146952867507935, -0.2863267958164215], [0.5579804182052612, 0.5142320990562439, -0.28659945726394653], [0.5540403723716736, 0.5152212977409363, -0.28669071197509766], [0.5485539436340332, 0.5167893767356873, -0.28682535886764526], [0.5861316323280334, 0.5259743928909302, -0.15058846771717072], [0.5413743257522583, 0.5288960933685303, -0.15085859596729279], [0.5736876130104065, 0.5454823970794678, -0.2551290690898895], [0.5559781789779663, 0.5455768704414368, -0.25518426299095154], [0.6256439089775085, 0.6208530068397522, -0.04865959286689758], [0.5108577013015747, 0.6230890154838562, -0.055098824203014374], [0.6522005796432495, 0.7327785491943359, 0.030717819929122925], [0.48730912804603577, 0.7398611307144165, 0.00551662128418684], [0.6739978194236755, 0.8349166512489319, -0.10356682538986206], [0.4781094491481781, 0.8544794321060181, -0.11521084606647491], [0.6795440912246704, 0.8698226809501648, -0.14120091497898102], [0.47332900762557983, 0.8886926770210266, -0.14701977372169495], [0.6740757822990417, 0.8688287138938904, -0.18224672973155975], [0.48045530915260315, 0.8877505660057068, -0.19307765364646912], [0.6700903177261353, 0.8584274053573608, -0.12133876234292984], [0.4838355481624603, 0.8789206147193909, -0.1346544474363327], [0.6066868901252747, 0.8733980059623718, 0.00012557893933262676], [0.5298740863800049, 0.8741576075553894, 0.00012384497676976025], [0.6013569235801697, 1.0572700500488281, -0.06285654008388519], [0.5269854664802551, 1.0317633152008057, -0.015092308633029461], [0.5986092686653137, 1.2128750085830688, 0.2492397129535675], [0.529995322227478, 1.2151836156845093, 0.2760341763496399], [0.5991207361221313, 1.2315824031829834, 0.273772656917572], [0.5280036926269531, 1.234619140625, 0.30026310682296753], [0.5911311507225037, 1.2661443948745728, 0.17492954432964325], [0.5405673384666443, 1.2651201486587524, 0.152067169547081]]"
20250401_124349_481659,2,left,left,"[[0.5506331920623779, 0.5282213091850281, -0.2877315580844879], [0.5570168495178223, 0.5150483250617981, -0.2691579759120941], [0.5614501237869263, 0.5156611204147339, -0.2692769467830658], [0.5658597946166992, 0.5166049599647522, -0.26939263939857483], [0.5443598628044128, 0.5149818658828735, -0.2639262080192566], [0.5401176810264587, 0.5155404806137085, -0.2640291750431061], [0.5352944135665894, 0.5166639685630798, -0.26412802934646606], [0.5720167756080627, 0.528125524520874, -0.13463161885738373], [0.5292812585830688, 0.5286751985549927, -0.12805190682411194], [0.5594052076339722, 0.5470036864280701, -0.24276499450206757], [0.5416221022605896, 0.5460509061813354, -0.23564060032367706], [0.6097578406333923, 0.6207101345062256, -0.016051853075623512], [0.4947628974914551, 0.6253342032432556, -0.0474357008934021], [0.6341007947921753, 0.7315689325332642, 0.08883693069219589], [0.474484920501709, 0.7435547709465027, -0.008851941674947739], [0.6571871042251587, 0.8319112658500671, -0.025967180728912354], [0.4727628827095032, 0.8522598743438721, -0.14453990757465363], [0.6649547815322876, 0.8653827905654907, -0.06020161509513855], [0.47074729204177856, 0.8856751918792725, -0.18136641383171082], [0.660230278968811, 0.864849328994751, -0.1009138822555542], [0.4789084792137146, 0.8822694420814514, -0.22380344569683075], [0.6556178331375122, 0.8544878363609314, -0.0438116081058979], [0.48192787170410156, 0.8740780353546143, -0.16270723938941956], [0.5936789512634277, 0.8734117746353149, 0.0015298558864742517], [0.5169625282287598, 0.8751116394996643, -0.001098465989343822], [0.5895416736602783, 1.0607256889343262, -0.06715595722198486], [0.5217406153678894, 1.0611340999603271, -0.011682805605232716], [0.587427020072937, 1.211039423942566, 0.22273185849189758], [0.5241068601608276, 1.214467167854309, 0.27825331687927246], [0.5873594284057617, 1.2293789386749268, 0.2450280636548996], [0.5227383971214294, 1.2329429388046265, 0.30264198780059814], [0.5813984870910645, 1.265284776687622, 0.12965062260627747], [0.5374016165733337, 1.2669180631637573, 0.1559082269668579]]"
20250401_124421_925373,2,left,left,"[[0.5143452882766724, 0.48928922414779663, -0.41586834192276], [0.5210573673248291, 0.47335121035575867, -0.38991090655326843], [0.525731086730957, 0.47392696142196655, -0.3900061547756195], [0.5305050015449524, 0.4749870002269745, -0.3900734782218933], [0.5072876811027527, 0.47407129406929016, -0.3927672803401947], [0.5030821561813354, 0.4753855764865875, -0.39277249574661255], [0.498680055141449, 0.47704455256462097, -0.3929094672203064], [0.5388909578323364, 0.4883423149585724, -0.23115059733390808], [0.4932350218296051, 0.49085533618927, -0.24404530227184296], [0.5240086317062378, 0.5136631727218628, -0.3559061884880066], [0.5055735111236572, 0.5125313997268677, -0.3594115972518921], [0.5815308094024658, 0.6018121242523193, -0.09571774303913116], [0.47465062141418457, 0.6239405274391174, -0.14215894043445587], [0.6101384162902832, 0.732272207736969, 0.06768841296434402], [0.4196265637874603, 0.752633273601532, -0.06714219599962234], [0.6301471590995789, 0.8511282205581665, -0.037254784256219864], [0.4039199948310852, 0.8902791142463684, -0.22203461825847626], [0.6420626044273376, 0.8917855024337769, -0.09223205596208572], [0.39874064922332764, 0.9301716685295105, -0.25927525758743286], [0.6306969523429871, 0.8932126760482788, -0.13150975108146667], [0.4094269275665283, 0.9310683608055115, -0.3035859167575836], [0.6255609393119812, 0.883510410785675, -0.05825559049844742], [0.4137133061885834, 0.9187816977500916, -0.2409716546535492], [0.559087872505188, 0.8763828873634338, 0.00668769795447588], [0.47831010818481445, 0.8811482787132263, -0.006132404785603285], [0.5581403374671936, 1.085768222808838, -0.0016538401832804084], [0.4818541407585144, 1.091781735420227, 0.030046265572309494], [0.5620040893554688, 1.240358829498291, 0.4315827786922455], [0.4875255227088928, 1.2595993280410767, 0.3789905309677124], [0.5639891624450684, 1.2627450227737427, 0.46738719940185547], [0.4875694811344147, 1.285843014717102, 0.40776124596595764], [0.5534946918487549, 1.3064639568328857, 0.3131057620048523], [0.500802218914032, 1.3227412700653076, 0.21527966856956482]]"
20250401_124502_918595,2,right,right,"[[0.43010711669921875, 0.534979522228241, -0.3988909125328064], [0.43973565101623535, 0.5188660025596619, -0.36660829186439514], [0.44670191407203674, 0.5196401476860046, -0.36673545837402344], [0.4513629078865051, 0.5206319689750671, -0.36675894260406494], [0.4196776747703552, 0.5191396474838257, -0.3655884861946106], [0.41364699602127075, 0.5200554728507996, -0.3657628893852234], [0.40709128975868225, 0.5209490656852722, -0.36590060591697693], [0.46011629700660706, 0.5362327694892883, -0.1684797704219818], [0.39981672167778015, 0.537855327129364, -0.16932734847068787], [0.4426765441894531, 0.5617692470550537, -0.3256540298461914], [0.41666021943092346, 0.5608835220336914, -0.32664090394973755], [0.5092201232910156, 0.6655987501144409, -0.05699944496154785], [0.3578396439552307, 0.6640850901603699, -0.06158212572336197], [0.5429762601852417, 0.8198226094245911, -0.01616569049656391], [0.2876755893230438, 0.7368150353431702, -0.33126896619796753], [0.5616633296012878, 0.9549339413642883, -0.16885414719581604], [0.24292036890983582, 0.7250834703445435, -0.9091833233833313], [0.5721129775047302, 0.9968595504760742, -0.19535595178604126], [0.22285321354866028, 0.7092956900596619, -1.0024207830429077], [0.5624945759773254, 0.9980161190032959, -0.23781387507915497], [0.23447902500629425, 0.7033462524414062, -1.0174908638000488], [0.5561701655387878, 0.9832805395126343, -0.18565478920936584], [0.2443898618221283, 0.7111604809761047, -0.9303080439567566], [0.4832025468349457, 0.9836326241493225, -0.025875607505440712], [0.38082435727119446, 0.9810325503349304, 0.026046058163046837], [0.4721030592918396, 1.1987649202346802, -0.050932176411151886], [0.3694729208946228, 1.2107367515563965, 0.03865116089582443], [0.47291404008865356, 1.4160360097885132, 0.24319569766521454], [0.3728214502334595, 1.4304471015930176, 0.24209709465503693], [0.4761328101158142, 1.4417800903320312, 0.2613881230354309], [0.3765951693058014, 1.457512617111206, 0.25377321243286133], [0.45983466506004333, 1.4846470355987549, 0.07624641060829163], [0.380917489528656, 1.5009859800338745, 0.043749429285526276]]"
20250401_124533_805102,2,right,right,"[[0.5260247588157654, 0.575657844543457, -0.5197045803070068], [0.5361707210540771, 0.554271399974823, -0.48913249373435974], [0.5428689122200012, 0.5545316338539124, -0.4892443120479584], [0.5503002405166626, 0.5550087094306946, -0.48922863602638245], [0.5129293203353882, 0.5562412738800049, -0.4830795228481293], [0.5044625997543335, 0.5581238269805908, -0.48321056365966797], [0.4971124529838562, 0.5604111552238464, -0.48349905014038086], [0.5626174211502075, 0.5723478198051453, -0.28212544322013855], [0.4882451891899109, 0.5793286561965942, -0.25915685296058655], [0.5409218072891235, 0.6049644947052002, -0.44489771127700806], [0.5123206377029419, 0.6049066185951233, -0.43911799788475037], [0.6293208003044128, 0.7265432476997375, -0.17025086283683777], [0.44319015741348267, 0.7226260900497437, -0.1311805248260498], [0.6811425089836121, 0.9148608446121216, -0.1615501344203949], [0.3583584129810333, 0.7913829684257507, -0.3550295829772949], [0.7012485265731812, 1.0661766529083252, -0.31631913781166077], [0.2829139232635498, 0.7221465706825256, -0.8806926012039185], [0.7176951169967651, 1.1191389560699463, -0.3491477370262146], [0.2529321014881134, 0.7030411958694458, -0.9788610339164734], [0.7113934755325317, 1.121616005897522, -0.39825570583343506], [0.26522600650787354, 0.6851788759231567, -0.9990156292915344], [0.6988900303840637, 1.1050130128860474, -0.3435456454753876], [0.2788950502872467, 0.6916331052780151, -0.9086307287216187], [0.6054473519325256, 1.0700222253799438, -0.02850869670510292], [0.4815499782562256, 1.0739285945892334, 0.029880588874220848], [0.6054486036300659, 1.3381789922714233, -0.03056308627128601], [0.4891764521598816, 1.341529130935669, 0.025533486157655716], [0.6162146925926208, 1.578722357749939, 0.2686997056007385], [0.48940715193748474, 1.5849497318267822, 0.20222516357898712], [0.6208900213241577, 1.6145188808441162, 0.2794541120529175], [0.4877784848213196, 1.6227926015853882, 0.20914316177368164], [0.5975190997123718, 1.652816891670227, 0.004844008479267359], [0.5020347833633423, 1.656172513961792, -0.08362892270088196]]"
20250401_124634_642428,2,left,left,"[[0.5141554474830627, 0.5730994343757629, -0.6820052266120911], [0.5225428938865662, 0.5522076487541199, -0.6328026056289673], [0.5289100408554077, 0.5527993440628052, -0.6325945258140564], [0.5355632305145264, 0.5536652207374573, -0.6322546005249023], [0.5016473531723022, 0.553112268447876, -0.6569140553474426], [0.4940241277217865, 0.5546413064002991, -0.6569861173629761], [0.48740267753601074, 0.5565201640129089, -0.6572170853614807], [0.547124445438385, 0.5739935040473938, -0.36950114369392395], [0.4836871027946472, 0.5797593593597412, -0.47777271270751953], [0.5264447927474976, 0.6071217060089111, -0.5860632658004761], [0.5013324022293091, 0.6054784059524536, -0.6173160672187805], [0.6111124753952026, 0.7219225168228149, -0.1749422252178192], [0.41035255789756775, 0.7443797588348389, -0.41581112146377563], [0.71905517578125, 0.6387098431587219, -0.19616849720478058], [0.3344863951206207, 0.9415980577468872, -0.5088285207748413], [0.809543788433075, 0.4918939173221588, -0.32771071791648865], [0.3878483772277832, 1.0045658349990845, -0.6576083302497864], [0.8345068097114563, 0.447658509016037, -0.3513179421424866], [0.414086252450943, 1.06675386428833, -0.6941404938697815], [0.8279479742050171, 0.43998825550079346, -0.3886403739452362], [0.43332114815711975, 1.0189296007156372, -0.7168035507202148], [0.8173854947090149, 0.45597490668296814, -0.34893304109573364], [0.4234994053840637, 1.003016471862793, -0.6670399904251099], [0.5880575776100159, 1.1125741004943848, -0.0009586607338860631], [0.43769511580467224, 1.114939570426941, 0.0029647015035152435], [0.5906208753585815, 1.3931821584701538, 0.08591505140066147], [0.44560784101486206, 1.3919669389724731, 0.03992162272334099], [0.6048246622085571, 1.6390659809112549, 0.4761860966682434], [0.43511906266212463, 1.641684889793396, 0.2686084806919098], [0.6000170111656189, 1.6762319803237915, 0.4969656467437744], [0.4245099425315857, 1.681196689605713, 0.2966534495353699], [0.5818096995353699, 1.728255033493042, 0.20851917564868927], [0.49061012268066406, 1.7310218811035156, 0.02130366861820221]]"
20250402_141300_717923,3,left,left,"[[0.5809991359710693, 0.5413007140159607, -0.5027593970298767], [0.589108407497406, 0.5250411629676819, -0.4784124791622162], [0.5952020883560181, 0.5255215167999268, -0.4784756302833557], [0.600650429725647, 0.5263522863388062, -0.478511244058609], [0.5713947415351868, 0.5254454016685486, -0.47944846749305725], [0.5655583143234253, 0.5262089967727661, -0.47951871156692505], [0.5594590902328491, 0.5272783041000366, -0.4797556400299072], [0.6081047058105469, 0.537343442440033, -0.3024405837059021], [0.5506819486618042, 0.5385557413101196, -0.3058030605316162], [0.5918636918067932, 0.5630315542221069, -0.43494486808776855], [0.5697540640830994, 0.5635750889778137, -0.4353500306606293], [0.6576034426689148, 0.654647946357727, -0.17612770199775696], [0.5112017393112183, 0.6564496755599976, -0.1825210005044937], [0.682170033454895, 0.8100765347480774, -0.09346290677785873], [0.4849950671195984, 0.8021345138549805, -0.11782781779766083], [0.6769419312477112, 0.9465625286102295, -0.25463050603866577], [0.4804052412509918, 0.9273529052734375, -0.2930470108985901], [0.6874606609344482, 0.9916029572486877, -0.2998024821281433], [0.46979576349258423, 0.9707096219062805, -0.3474213480949402], [0.6756893396377563, 0.9948998093605042, -0.3430083394050598], [0.4843601584434509, 0.9701652526855469, -0.3928605318069458], [0.6702497005462646, 0.9787330031394958, -0.27430981397628784], [0.49046531319618225, 0.9570556282997131, -0.31958070397377014], [0.6314862370491028, 0.9505208134651184, -0.008927934803068638], [0.5364217758178711, 0.9500353336334229, 0.009701773524284363], [0.6384140253067017, 1.1631494760513306, -0.004250035155564547], [0.5426718592643738, 1.1612883806228638, 0.09321920573711395], [0.6402605772018433, 1.3307808637619019, 0.38202592730522156], [0.546088695526123, 1.3388652801513672, 0.44150400161743164], [0.6416651606559753, 1.3570880889892578, 0.4097653031349182], [0.5455120801925659, 1.368761420249939, 0.46736106276512146], [0.6299325823783875, 1.399271011352539, 0.21352680027484894], [0.559505045413971, 1.401818037033081, 0.24374806880950928]]"
20250402_141407_162496,3,right,right,"[[0.5473811030387878, 0.5283544659614563, -0.4001172184944153], [0.555585503578186, 0.5101305246353149, -0.37746888399124146], [0.5608271360397339, 0.5110234022140503, -0.3776262700557709], [0.5661211609840393, 0.5120594501495361, -0.3776713013648987], [0.5396174192428589, 0.5085293650627136, -0.3768423795700073], [0.5334314107894897, 0.508389413356781, -0.3769306540489197], [0.5277870893478394, 0.5085930228233337, -0.377130925655365], [0.5748530626296997, 0.5229262709617615, -0.2106786072254181], [0.5182043313980103, 0.5188639760017395, -0.21190910041332245], [0.5552347302436829, 0.5494080781936646, -0.33583858609199524], [0.5354036092758179, 0.5487847924232483, -0.33620527386665344], [0.6175419092178345, 0.6409914493560791, -0.12572918832302094], [0.47085538506507874, 0.6300340890884399, -0.07372693717479706], [0.6345359683036804, 0.8006312251091003, -0.10476573556661606], [0.40317097306251526, 0.7216808795928955, -0.129838228225708], [0.6217086315155029, 0.938252866268158, -0.28837594389915466], [0.3324224352836609, 0.7324384450912476, -0.46895599365234375], [0.627094566822052, 0.9839770793914795, -0.33461400866508484], [0.3001807928085327, 0.7492625117301941, -0.534462571144104], [0.6155597567558289, 0.9845362901687622, -0.3717755973339081], [0.3135308623313904, 0.7234209775924683, -0.581993579864502], [0.6113594770431519, 0.9719421863555908, -0.30739057064056396], [0.31756433844566345, 0.7400490641593933, -0.49896472692489624], [0.5780938863754272, 0.9448624849319458, -0.012925821356475353], [0.4808273911476135, 0.9272106885910034, 0.013317085802555084], [0.5630995035171509, 1.1608867645263672, -0.05659804493188858], [0.45534223318099976, 1.1341686248779297, -0.14591218531131744], [0.5585977435112, 1.351485013961792, 0.18977968394756317], [0.46081286668777466, 1.356239914894104, 0.04949347674846649], [0.5574127435684204, 1.377882719039917, 0.20344452559947968], [0.4658108353614807, 1.3842767477035522, 0.060528386384248734], [0.5462083220481873, 1.4146233797073364, 0.016049789264798164], [0.4545925557613373, 1.4179766178131104, -0.15382584929466248]]"
20250402_141526_935636,3,left,left,"[[0.5348617434501648, 0.5282946825027466, -0.4129311144351959], [0.536800742149353, 0.5100162029266357, -0.3821184039115906], [0.5411726236343384, 0.5106126070022583, -0.3821999430656433], [0.5455275774002075, 0.5112518072128296, -0.38210442662239075], [0.5236128568649292, 0.5091434121131897, -0.39076584577560425], [0.5180584788322449, 0.5097893476486206, -0.39081329107284546], [0.5124971270561218, 0.5110859870910645, -0.39101868867874146], [0.5516203045845032, 0.521872878074646, -0.18977651000022888], [0.5017247200012207, 0.525050938129425, -0.2280305176973343], [0.5435014963150024, 0.5489357709884644, -0.3411429524421692], [0.5259355902671814, 0.5487845540046692, -0.3514774441719055], [0.6047057509422302, 0.6151043176651001, -0.04930651932954788], [0.4668269157409668, 0.6326922178268433, -0.07595547288656235], [0.6729179620742798, 0.5676525831222534, 0.014518643729388714], [0.4343917965888977, 0.7595545649528503, -0.08980359882116318], [0.7476910352706909, 0.4780398905277252, -0.07937600463628769], [0.4479055404663086, 0.8788468837738037, -0.14680756628513336], [0.7755223512649536, 0.4550454020500183, -0.1074397936463356], [0.4446537494659424, 0.9180733561515808, -0.162112757563591], [0.77036052942276, 0.45077741146087646, -0.14473432302474976], [0.45992016792297363, 0.9195134043693542, -0.2107238471508026], [0.7601021528244019, 0.4585847854614258, -0.1028384193778038], [0.4615935683250427, 0.9093706607818604, -0.16433703899383545], [0.5788644552230835, 0.9349240660667419, -0.0050745815970003605], [0.4819861352443695, 0.9248421788215637, 0.005907796788960695], [0.5743227601051331, 1.1509898900985718, -0.0076274811290204525], [0.4762311577796936, 1.135679841041565, -0.06919500976800919], [0.5714058876037598, 1.3447957038879395, 0.2500094175338745], [0.47644147276878357, 1.3456722497940063, 0.12292838096618652], [0.5726142525672913, 1.3707908391952515, 0.2651636600494385], [0.4781476557254791, 1.3732820749282837, 0.13473480939865112], [0.5559777617454529, 1.4098551273345947, 0.07410779595375061], [0.48754453659057617, 1.4106786251068115, -0.08911250531673431]]"
20250402_141649_673851,3,right,right,"[[0.5599675178527832, 0.5348317623138428, -0.4523073136806488], [0.5683464407920837, 0.5160781741142273, -0.43271398544311523], [0.5740237832069397, 0.5169840455055237, -0.43282097578048706], [0.5795968770980835, 0.5179883241653442, -0.43276453018188477], [0.5517240762710571, 0.5147108435630798, -0.42480188608169556], [0.5460894703865051, 0.5148369073867798, -0.42487210035324097], [0.541019082069397, 0.5149811506271362, -0.4250633120536804], [0.5909595489501953, 0.5306093692779541, -0.2447344958782196], [0.5326615571975708, 0.5259032249450684, -0.2270544320344925], [0.569672703742981, 0.5577103495597839, -0.3906005024909973], [0.5488521456718445, 0.5560153126716614, -0.3803088665008545], [0.6353846192359924, 0.6500841975212097, -0.16886529326438904], [0.483280748128891, 0.6262938380241394, -0.07023435086011887], [0.6490042209625244, 0.8151379227638245, -0.15882301330566406], [0.38648396730422974, 0.5978243350982666, -0.15171626210212708], [0.6453930139541626, 0.9550087451934814, -0.33632296323776245], [0.3079172968864441, 0.4927445650100708, -0.4400866627693176], [0.6537631750106812, 1.0014317035675049, -0.3783115744590759], [0.2817626893520355, 0.4631415605545044, -0.5007023811340332], [0.6371209025382996, 1.0013633966445923, -0.4235725402832031], [0.28758713603019714, 0.450968474149704, -0.5380420684814453], [0.6315737962722778, 0.9846923351287842, -0.3590126931667328], [0.2973106801509857, 0.45821651816368103, -0.4677528440952301], [0.5929948091506958, 0.9598142504692078, -0.02333531342446804], [0.49413028359413147, 0.9522135257720947, 0.0238932054489851], [0.586185097694397, 1.190276861190796, 0.05703058838844299], [0.488109827041626, 1.1789506673812866, 0.0705212652683258], [0.5851901769638062, 1.3763725757598877, 0.4268537163734436], [0.4794731140136719, 1.3825125694274902, 0.34556493163108826], [0.5852341651916504, 1.3993926048278809, 0.453631728887558], [0.4800587296485901, 1.4109042882919312, 0.3649868965148926], [0.5709198713302612, 1.4438340663909912, 0.25242888927459717], [0.4898797571659088, 1.4422943592071533, 0.1352897435426712]]"
20250402_141720_495984,3,left,left,"[[0.5288228988647461, 0.5213743448257446, -0.5160101056098938], [0.5366937518119812, 0.5010677576065063, -0.49387162923812866], [0.5430636405944824, 0.5009347796440125, -0.49388307332992554], [0.5492463707923889, 0.5010328888893127, -0.49390530586242676], [0.519096314907074, 0.5029712319374084, -0.49872684478759766], [0.5137269496917725, 0.5044710636138916, -0.4987007677555084], [0.5076695084571838, 0.5065143704414368, -0.4988616108894348], [0.5597308278083801, 0.509250819683075, -0.31580349802970886], [0.4998263716697693, 0.5185597538948059, -0.3375391960144043], [0.5407816767692566, 0.5425630211830139, -0.4472883641719818], [0.5181008577346802, 0.543412983417511, -0.45321449637413025], [0.6101938486099243, 0.6331800818443298, -0.14188462495803833], [0.4555702805519104, 0.6271768808364868, -0.22290828824043274], [0.6394590139389038, 0.7972434759140015, -0.0407838448882103], [0.4381699562072754, 0.7996559143066406, -0.18902620673179626], [0.7021327614784241, 0.9111930727958679, -0.20995266735553741], [0.44275933504104614, 0.9278557300567627, -0.38145002722740173], [0.7292147874832153, 0.9452289342880249, -0.2497778832912445], [0.43771833181381226, 0.9737145900726318, -0.43020930886268616], [0.7255120873451233, 0.9472317099571228, -0.31205886602401733], [0.4522344172000885, 0.9707306027412415, -0.4830330014228821], [0.7153991460800171, 0.9372846484184265, -0.23906496167182922], [0.4574805200099945, 0.956620454788208, -0.40479713678359985], [0.5835400819778442, 0.9485446810722351, -0.0013393182307481766], [0.4843571186065674, 0.9449204206466675, 0.0021384123247116804], [0.5732964873313904, 1.1851180791854858, -0.018791763111948967], [0.476797878742218, 1.1780039072036743, -0.022666631266474724], [0.5649005174636841, 1.3850229978561401, 0.2728138566017151], [0.4720144271850586, 1.3870290517807007, 0.16792330145835876], [0.5648323893547058, 1.4113693237304688, 0.28937166929244995], [0.47191357612609863, 1.4142093658447266, 0.17747065424919128], [0.5533125996589661, 1.4536319971084595, 0.09431871771812439], [0.4837610721588135, 1.4599721431732178, -0.05006249621510506]]"
